indice,b_scipy_float64,b_cmsis_float32_equivalente
2557,-4.39720844867194541e-04,-4.39720839494839311e-04
2558,-6.03783530704331164e-04,-6.03783526457846165e-04
2559,-7.08098402597815433e-04,-7.08098406903445721e-04
2560,-7.42761499213490410e-04,-7.42761476431041956e-04
2561,-7.04719406726909557e-04,-7.04719393979758024e-04
2562,-5.98034861691276710e-04,-5.98034879658371210e-04
2563,-4.33455906277618451e-04,-4.33455919846892357e-04
2564,-2.27334014607341584e-04,-2.27334021474234760e-04
2565,1.23614802260778386e-17,1.23614805454016641e-17
2566,2.26241031129518686e-04,2.26241027121432126e-04
2567,4.29297965804018120e-04,4.29297972004860640e-04
2568,5.89450544783598376e-04,5.89450530242174864e-04
2569,6.91264232725391612e-04,6.91264227498322725e-04
2570,7.25077191341818119e-04,7.25077174138277769e-04
2571,6.87916151631364696e-04,6.87916122842580080e-04
2572,5.83754470262496826e-04,5.83754444960504770e-04
2573,4.23090343840864299e-04,4.23090357799082994e-04
2574,2.21889682355571179e-04,2.21889684326015413e-04
2575,5.88609656459771625e-17,5.88609680143015721e-17
2576,-2.20807153832152720e-04,-2.20807152800261974e-04
2577,-4.18972175738988560e-04,-4.18972165789455175e-04
2578,-5.75252264119833481e-04,-5.75252284761518240e-04
2579,-6.74589675470295001e-04,-6.74589653499424458e-04
2580,-7.07562026476968309e-04,-7.07562023308128119e-04
2581,-6.71275007874856948e-04,-6.71275018248707056e-04
2582,-5.69613035150143602e-04,-5.69613010156899691e-04
2583,-4.12826503229169796e-04,-4.12826513638719916e-04
2584,-2.16499228482474872e-04,-2.16499232919886708e-04
2585,4.40551444473846321e-18,4.40551431162067221e-18
2586,2.15427949934922142e-04,2.15427950024604797e-04
2587,4.08751131927669314e-04,4.08751133363693953e-04
2588,5.61199183878489114e-04,5.61199209187179804e-04
2589,6.58087016634144924e-04,6.58087024930864573e-04
2590,6.90228867875687093e-04,6.90228887833654881e-04
2591,6.54808156914370599e-04,6.54808129183948040e-04
2592,5.55620874000114303e-04,5.55620878003537655e-04
2593,4.02671848239309529e-04,4.02671837946400046e-04
2594,2.11166559863308780e-04,2.11166552617214620e-04
2595,5.80019122734900977e-17,5.80019111696632010e-17
2596,-2.10107292062676736e-04,-2.10107289603911340e-04
2597,-3.98642167870088811e-04,-3.98642179789021611e-04
2598,-5.47301352705173373e-04,-5.47301373444497585e-04
2599,-6.41768016047510352e-04,-6.41768041532486677e-04
2600,-6.73090024661540274e-04,-6.73090049531310797e-04
2601,-6.38527252166551807e-04,-6.38527271803468466e-04
2602,-5.41787854418323699e-04,-5.41787827387452126e-04
2603,-3.92633515075780509e-04,-3.92633519368246198e-04
2604,-2.05895410827899145e-04,-2.05895412364043295e-04
2605,5.14839404992960605e-18,5.14839405281627690e-18
2606,2.04848879665804406e-04,2.04848882276564837e-04
2607,3.88652287085594248e-04,3.88652289984747767e-04
2608,5.33568364272126025e-04,5.33568381797522306e-04
2609,6.25643897769352837e-04,6.25643879175186157e-04
2610,6.56157241662292377e-04,6.56157266348600388e-04
2611,6.22443409479782740e-04,6.22443389147520065e-04
2612,5.28123385980377785e-04,5.28123404365032911e-04
2613,3.82718306631075014e-04,3.82718309992924333e-04
2614,2.00689340196512253e-04,2.00689333723857999e-04
2615,4.64292346779698817e-17,4.64292341922951669e-17
2616,-1.99656236146528968e-04,-1.99656235054135323e-04
2617,-3.78788157727790755e-04,-3.78788157831877470e-04
2618,-5.20009349983934074e-04,-5.20009372849017382e-04
2619,-6.09725341647007974e-04,-6.09725364483892918e-04
2620,-6.39441690679277475e-04,-6.39441714156419039e-04
2621,-6.06567198965807393e-04,-6.06567191425710917e-04
2622,-5.14636413399824312e-04,-5.14636398293077946e-04
2623,-3.72932687604702912e-04,-3.72932699974626303e-04
2624,-1.95551728759127126e-04,-1.95551721844822168e-04
2625,2.33646391204176842e-18,2.33646387079432633e-18
2626,1.94532706424392046e-04,1.94532709429040551e-04
2627,3.69056108040762194e-04,3.69056098861619830e-04
2628,5.06632972836352190e-04,5.06632961332798004e-04
2629,5.94022476233469041e-04,5.94022450968623161e-04
2630,6.22953963181754064e-04,6.22953986749053001e-04
2631,5.90908638187655840e-04,5.90908632148057222e-04
2632,5.01335410847356783e-04,5.01335423905402422e-04
2633,3.63282780460483657e-04,3.63282772013917565e-04
2634,1.90485777192685212e-04,1.90485778148286045e-04
2635,3.60100073374911626e-17,3.60100076395731265e-17
2636,-1.89481454942852431e-04,-1.89481448614969850e-04
2637,-3.59462122647658477e-04,-3.59462108463048935e-04
2638,-4.93447422424810674e-04,-4.93447412736713886e-04
2639,-5.78544873052382297e-04,-5.78544859308749437e-04
2640,-6.06704064418483904e-04,-6.06704037636518478e-04
2641,-5.75477186692800345e-04,-5.75477199163287878e-04
2642,-4.88228377415255137e-04,-4.88228368340060115e-04
2643,-3.53774362212967036e-04,-3.53774375980719924e-04
2644,-1.85494504416156681e-04,-1.85494500328786671e-04
2645,-1.01352951012700107e-17,-1.01352951531019886e-17
2646,1.84505464109465658e-04,1.84505464858375490e-04
2647,3.50011839668645656e-04,3.50011832779273391e-04
2648,4.80460411088605042e-04,4.80460410472005606e-04
2649,5.63301542199873100e-04,5.63301553484052420e-04
2650,5.90701408932109320e-04,5.90701412875205278e-04
2651,5.60281741880380951e-04,5.60281740035861731e-04
2652,4.75322833713788409e-04,4.75322827696800232e-04
2653,3.44412862037176174e-04,3.44412866979837418e-04
2654,1.80580746375942532e-04,1.80580740561708808e-04
2655,4.60166156482557112e-17,4.60166166504190154e-17
2656,-1.79607533168452073e-04,-1.79607537575066090e-04
2657,-3.40710548655472002e-04,-3.40710539603605866e-04
2658,-4.67679171181853664e-04,-4.67679172288626432e-04
2659,-5.48300929265787521e-04,-5.48300915397703648e-04
2660,-5.74954817461020341e-04,-5.74954843614250422e-04
2661,-5.45330636184771650e-04,-5.45330636668950319e-04
2662,-4.62625819587399179e-04,-4.62625815998762846e-04
2663,-3.35203359689267258e-04,-3.35203367285430431e-04
2664,-1.75747155258498898e-04,-1.75747161847539246e-04
2665,-1.45563137388234163e-17,-1.45563141381243547e-17
2666,1.74790277496369306e-04,1.74790271557867527e-04
2667,3.31563189334138696e-04,3.31563176587224007e-04
2668,4.55110453451458997e-04,4.55110450275242329e-04
2669,5.33550913557897773e-04,5.33550919499248266e-04
2670,5.59472515205862333e-04,5.59472537133842707e-04
2671,5.30631635556907174e-04,5.30631630681455135e-04
2672,4.50143892931089329e-04,4.50143881607800722e-04
2673,3.26150584726584087e-04,3.26150591718032956e-04
2674,1.70996199121570605e-04,1.70996194356121123e-04
2675,-8.63223931542278701e-18,-8.63223932410229537e-18
2676,-1.70056128317672486e-04,-1.70056126080453396e-04
2677,-3.22574351140001033e-04,-3.22574342135339975e-04
2678,-4.42760526506491179e-04,-4.42760530859231949e-04
2679,-5.19058807603411747e-04,-5.19058783538639545e-04
2680,-5.44262131440694918e-04,-5.44262118637561798e-04
2681,-5.16191939218931190e-04,-5.16191939823329449e-04
2682,-4.37883129590166528e-04,-4.37883136328309774e-04
2683,-3.17258916511598498e-04,-3.17258905852213502e-04
2684,-1.66330161937363463e-04,-1.66330166393890977e-04
2685,4.60236475401857606e-17,4.60236476856257161e-17
2686,1.65407332827979516e-04,1.65407327585853636e-04
2687,3.13748273531886572e-04,3.13748285407200456e-04
2688,4.30635177354972193e-04,4.30635176599025726e-04
2689,5.04831357905225929e-04,5.04831376019865274e-04
2690,5.29330700436379635e-04,5.29330689460039139e-04
2691,5.02018180668041092e-04,5.02018199767917395e-04
2692,4.25849124317464100e-04,4.25849109888076782e-04
2693,3.08532384984491748e-04,3.08532384224236012e-04
2694,1.61751144037896482e-04,1.61751144332811236e-04
2695,2.57202180175568392e-17,2.57202183091033838e-17
2696,-1.60845954719756820e-04,-1.60845956997945905e-04
2697,-3.05088847065259152e-04,-3.05088848108425736e-04
2698,-4.18739712986025041e-04,-4.18739713495597243e-04
2699,-4.90874746921728870e-04,-4.90874750539660454e-04
2700,-5.14684663670610283e-04,-5.14684652443975210e-04
2701,-4.88116429896945272e-04,-4.88116435008123517e-04
2702,-4.14046992766188917e-04,-4.14046982768923044e-04
2703,-2.99974672183678888e-04,-2.99974664812907577e-04
2704,-1.57261062954180264e-04,-1.57261063577607274e-04
2705,-8.47698987310630066e-18,-8.47698993083528037e-18
2706,1.56373875097958685e-04,1.56373876961879432e-04
2707,2.96599615208219096e-04,2.96599610010161996e-04
2708,4.07078962968258960e-04,4.07078972784802318e-04
2709,4.77194596240717401e-04,4.77194582344964147e-04
2710,5.00329873287474656e-04,5.00329886563122272e-04
2711,4.74492196802482754e-04,4.74492204375565052e-04
2712,4.02481374487054483e-04,4.02481382479891181e-04
2713,2.91589114497005277e-04,2.91589123662561178e-04
2714,1.52861654636244964e-04,1.52861655806191266e-04
2715,-2.32151544923800514e-17,-2.32151547635457429e-17
2716,-1.51992793776207949e-04,-1.51992790051735938e-04
2717,-2.88283776877004531e-04,-2.88283772533759475e-04
2718,-3.95657283038055229e-04,-3.95657290937379003e-04
2719,-4.63795970910546758e-04,-4.63795964606106281e-04
2720,-4.86271596772636333e-04,-4.86271601403132081e-04
2721,-4.61150435744369638e-04,-4.61150426417589188e-04
2722,-3.91156436903678092e-04,-3.91156441764906049e-04
2723,-2.83378705618068895e-04,-2.83378700260072947e-04
2724,-1.48554475045343599e-04,-1.48554478073492646e-04
2725,2.81262805798120983e-17,2.81262815702282282e-17
2726,1.47704230940232318e-04,1.47704224218614399e-04
2727,2.80144189670109174e-04,2.80144187854602933e-04
2728,3.84478559644393870e-04,3.84478567866608500e-04
2729,4.50683384894159846e-04,4.50683379312977195e-04
2730,4.72514522802437947e-04,4.72514511784538627e-04
2731,4.48095551219013656e-04,4.48095554020255804e-04
2732,3.80075880230840808e-04,3.80075885914266109e-04
2733,2.75346100188028815e-04,2.75346101261675358e-04
2734,1.44340902102354341e-04,1.44340898259542882e-04
2735,1.65873049540645804e-17,1.65873055853768295e-17
2736,-1.43509529167611772e-04,-1.43509532790631056e-04
2737,-2.72183373775319729e-04,-2.72183388005942106e-04
2738,-3.73546215418362826e-04,-3.73546208720654249e-04
2739,-4.37860807604522739e-04,-4.37860813690349460e-04
2740,-4.59062768227925654e-04,-4.59062779555097222e-04
2741,-4.35331404605980078e-04,-4.35331399785354733e-04
2742,-3.69242943304068795e-04,-3.69242945453152061e-04
2743,-2.67493618094729419e-04,-2.67493625869974494e-04
2744,-1.40222137982911704e-04,-1.40222138725221157e-04
2745,-9.84175839675247083e-18,-9.84175853220897094e-18
2746,1.39409855789453252e-04,1.39409850817173719e-04
2747,2.64403516525887352e-04,2.64403526671230793e-04
2748,3.62863215530472266e-04,3.62863211194053292e-04
2749,4.25331671481230520e-04,4.25331672886386514e-04
2750,4.45919886147536396e-04,4.45919897174462676e-04
2751,4.22861321947661092e-04,4.22861310653388500e-04
2752,3.58660410281963743e-04,3.58660414349287748e-04
2753,2.59823249405427635e-04,2.59823253145441413e-04
2754,1.36199211742285450e-04,1.36199218104593456e-04
2755,5.38746597397418080e-17,5.38746604161053673e-17
2756,-1.35406205580441665e-04,-1.35406211484223604e-04
2757,-2.56806477577816263e-04,-2.56806466495618224e-04
2758,-3.52432074900538316e-04,-3.52432078216224909e-04
2759,-4.13098880562928761e-04,-4.13098867284134030e-04
2760,-4.33088875023827197e-04,-4.33088862337172031e-04
2761,-4.10688102715813809e-04,-4.10688109695911407e-04
2762,-3.48330618186163277e-04,-3.48330620909109712e-04
2763,-2.52336659902962655e-04,-2.52336671110242605e-04
2764,-1.32272982257913418e-04,-1.32272980408743024e-04
2765,2.17587187972259602e-17,2.17587180066889258e-17
2766,1.31499403761859595e-04,1.31499400595203042e-04
2767,2.49393794680983116e-04,2.49393808189779520e-04
2768,3.42254866219982522e-04,3.42254876159131527e-04
2769,4.01164820011631592e-04,4.01164812501519918e-04
2770,4.20572188794334845e-04,4.20572177972644567e-04
2771,3.98814029520525937e-04,3.98814037907868624e-04
2772,3.38255465237489300e-04,3.38255456881597638e-04
2773,2.45035197199441131e-04,2.45035189436748624e-04
2774,1.28444141471945045e-04,1.28444138681516051e-04
2775,1.26773508622523606e-17,1.26773510428336134e-17
2776,-1.27690109303808455e-04,-1.27690102090127766e-04
2777,-2.42166690014042335e-04,-2.42166686803102493e-04
2778,-3.32333228747328511e-04,-3.32333234837278724e-04
2779,-3.89531366540193361e-04,-3.89531371183693409e-04
2780,-4.08371747928382405e-04,-4.08371735829859972e-04
2781,-3.87240878712201051e-04,-3.87240870622918010e-04
2782,-3.28436419949179419e-04,-3.28436406562104821e-04
2783,-2.37919897395424501e-04,-2.37919899518601596e-04
2784,-1.24713217920841810e-04,-1.24713216791860759e-04
2785,-1.37475587560134301e-17,-1.37475589737159457e-17
2786,1.23978818508768993e-04,1.23978825286030769e-04
2787,2.35126077054588863e-04,2.35126077313907444e-04
2788,3.22668377834306290e-04,3.22668376611545682e-04
2789,3.78199899694849670e-04,3.78199911210685968e-04
2790,3.96488951376818108e-04,3.96488961996510625e-04
2791,3.75969931829172937e-04,3.75969917513430119e-04
2792,3.18874530933468546e-04,3.18874517688527703e-04
2793,2.30991492255913438e-04,2.30991485295817256e-04
2794,1.21080580533573917e-04,1.21080578537657857e-04
2795,3.75558513169873519e-17,3.75558526944795752e-17
2796,-1.20365868862905713e-04,-1.20365868497174233e-04
2797,-2.28272567951630969e-04,-2.28272561798803508e-04
2798,-3.13261115141428247e-04,-3.13261116389185190e-04
2799,-3.67171313941532234e-04,-3.67171305697411299e-04
2800,-3.84924689362605549e-04,-3.84924700483679771e-04
2801,-3.65001987838983678e-04,-3.65001993486657739e-04
2802,-3.09570437380326624e-04,-3.09570430545136333e-04
2803,-2.24250416869750283e-04,-2.24250412429682910e-04
2804,-1.17546442683720602e-04,-1.17546442197635770e-04
2805,1.70348499487429537e-17,1.70348500014374200e-17
2806,1.16851443135720687e-04,1.16851442726328969e-04
2807,2.21606481371131140e-04,2.21606474951840937e-04
2808,3.04111839497401692e-04,3.04111832519993186e-04
2809,3.56446031506020024e-04,3.56446020305156708e-04
2810,3.73679356957008627e-04,3.73679358744993806e-04
2811,3.54337376122636325e-04,3.54337389580905437e-04
2812,3.00524380162824653e-04,3.00524377962574363e-04
2813,2.17696817762478770e-04,2.17696811887435615e-04
2814,1.14110866476757901e-04,1.14110865979455411e-04
2815,6.66337466839396245e-18,6.66337451752653454e-18
2816,-1.13435573713426363e-04,-1.13435577077325433e-04
2817,-2.15127850779827246e-04,-2.15127845876850188e-04
2818,-2.95220558360253875e-04,-2.95220554107800126e-04
2819,-3.46024015913551190e-04,-3.46024025930091739e-04
2820,-3.62752868387686452e-04,-3.62752878572791815e-04
2821,-3.43975970148164601e-04,-3.43975960277020931e-04
2822,-2.91736213525378761e-04,-2.91736214421689510e-04
2823,-2.11330561428453042e-04,-2.11330567253753543e-04
2824,-1.10773767257256011e-04,-1.10773769847583026e-04
2825,-1.67742461801881293e-17,-1.67742467494525887e-17
2826,1.10118147147104944e-04,1.10118147858884186e-04
2827,2.08836433136606149e-04,2.08836427191272378e-04
2828,2.86586899832438782e-04,2.86586902802810073e-04
2829,3.35904786177064355e-04,3.35904798703268170e-04
2830,3.52144672020746649e-04,3.52144677890464664e-04
2831,3.33917201781683195e-04,3.33917210809886456e-04
2832,2.83205417308372669e-04,2.83205416053533554e-04
2833,2.05151243250232960e-04,2.05151241971179843e-04
2834,1.07534918317124807e-04,1.07534920971374959e-04
2835,2.44067990547050793e-17,2.44067994257957601e-17
2836,-1.06898908899796441e-04,-1.06898907688446343e-04
2837,-2.02731717956635896e-04,-2.02731724129989743e-04
2838,-2.78210125186350416e-04,-2.78210121905431151e-04
2839,-3.26087431577787258e-04,-3.26087436405941844e-04
2840,-3.41853765962486344e-04,-3.41853767167776823e-04
2841,-3.24160076180141012e-04,-3.24160064337775111e-04
2842,-2.74931109664384521e-04,-2.74931109743192792e-04
2843,-1.99158196770836312e-04,-1.99158195755444467e-04
2844,-1.04393955788357559e-04,-1.04393955552950501e-04
2845,1.32197312500409603e-17,1.32197308889427960e-17
2846,1.03777468273427446e-04,1.03777470940258354e-04
2847,1.96812936716455987e-04,1.96812936337664723e-04
2848,2.70089141852491391e-04,2.70089134573936462e-04
2849,3.16570626986080526e-04,3.16570629365742207e-04
2850,3.31878714221336447e-04,3.31878720317035913e-04
2851,3.14703187213820942e-04,3.14703182084485888e-04
2852,2.66912060219181755e-04,2.66912073129788041e-04
2853,1.93350503286455653e-04,1.93350497283972800e-04
2854,1.01350383701668431e-04,1.01350386103149503e-04
2855,4.90673664087860396e-18,4.90673654558136008e-18
2856,-1.00753303499044800e-04,-1.00753306469414383e-04
2857,-1.91079072564646977e-04,-1.91079074284061790e-04
2858,-2.62222516825677792e-04,-2.62222514720633626e-04
2859,-3.07352648666446885e-04,-3.07352660456672311e-04
2860,-3.22217663374879193e-04,-3.22217674693092704e-04
2861,-3.05544733361662779e-04,-3.05544730508700013e-04
2862,-2.59146703631416453e-04,-2.59146705502644181e-04
2863,-1.87727001725160813e-04,-1.87726996955461800e-04
2864,-9.84035791942811317e-05,-9.84035796136595309e-05
2865,-1.81581553096754879e-17,-1.81581546558395312e-17
2866,9.78257669718369990e-05,9.78257667156867683e-05
2867,1.85528870305873067e-04,1.85528871952556074e-04
2868,2.54608490441228291e-04,2.54608487011864781e-04
2869,2.98431390513914977e-04,2.98431375995278358e-04
2870,3.12868359682965703e-04,3.12868360197171569e-04
2871,2.96682534027130720e-04,2.96682526823133230e-04
2872,2.51633153504318761e-04,2.51633144216611981e-04
2873,1.82286298778326118e-04,1.82286297786049545e-04
2874,9.55527978485541738e-05,9.55528012127615511e-05
2875,3.14427058662607684e-17,3.14427067263044327e-17
2876,-9.49940906142235819e-05,-9.49940877035260201e-05
2877,-1.80160846623585673e-04,-1.80160845047794282e-04
2878,-2.47244990476316992e-04,-2.47244985075667500e-04
2879,-2.89804380665710276e-04,-2.89804389467462897e-04
2880,-3.03828166591575731e-04,-3.03828157484531403e-04
2881,-2.88114046218545064e-04,-2.88114038994535804e-04
2882,-2.44369216604058018e-04,-2.44369206484407187e-04
2883,-1.77026779250834319e-04,-1.77026784513145685e-04
2884,-9.27971791442175261e-05,-9.27971777855418622e-05
2885,8.19506089593591088e-18,8.19506113547821939e-18
2886,9.22573913482988543e-05,9.22573890420608222e-05
2887,1.74973300509113639e-04,1.74973305547609925e-04
2888,2.40129646529413940e-04,2.40129651501774788e-04
2889,2.81468798435654177e-04,2.81468790490180254e-04
2890,2.95094082568819055e-04,2.95094068860635161e-04
2891,2.79836381541718191e-04,2.79836385743692517e-04
